211471,82655,0.59,-60.1,-60.7,-1.04,4,7,1.83,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.57,0.59
211473,82656,0.63,-59.7,-60.8,-1.15,4,7,2.13,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.59,0.59
211476,82657,0.58,-59.7,-60.6,-1.40,4,7,1.58,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.59,0.59
211478,82658,0.58,-62.9,-63.9,-1.31,4,7,1.94,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.59,0.59
211480,82659,0.56,-63.3,-64.0,-1.56,4,7,1.38,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.58,0.59
211482,82660,0.51,-63.1,-63.8,-1.62,4,7,1.72,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.58,0.59
211484,82661,0.51,-63.1,-63.8,-1.74,4,7,1.02,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.56,0.59
211487,82662,0.63,-60.9,-61.4,-1.10,4,7,1.22,0,0,0,0,0,-4,3,1035,1,1,37,37,0,0,0,3,2,0,1,0.56,0.58
211489,82663,0.60,-63.1,-63.7,-1.06,4,7,1.81,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.56,0.58
211491,82664,0.65,-62.6,-63.3,-1.00,4,7,1.25,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.60,0.58
211493,82665,0.65,-62.9,-63.4,-1.10,4,7,1.53,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.63,0.59
211496,82666,0.61,-63.3,-64.1,-1.24,4,7,1.91,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.63,0.59
211498,82667,0.59,-63.4,-63.9,-1.12,4,7,1.34,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.61,0.59
211500,82668,0.54,-63.4,-64.0,-1.42,4,7,1.75,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.61,0.59
211502,82669,0.62,-60.5,-61.4,-0.95,4,7,2.03,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.61,0.59
211504,82670,0.53,-63.1,-63.6,-1.42,4,7,1.56,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.59,0.59
211507,82671,0.59,-62.9,-63.6,-1.27,4,7,1.83,0,0,0,0,0,-6,4,1034,1,1,37,37,0,0,0,4,1,3,1,0.59,0.59
211509,82672,0.62,-62.3,-63.1,-0.98,4,7,1.41,0,0,0,0,0,-5,3,1034,1,1,37,37,0,0,0,3,0,2,1,0.59,0.59
211511,82673,0.59,-59.7,-60.6,-1.36,4,7,1.75,0,0,0,0,0,-5,3,1034,1,1,37,37,0,0,0,3,0,2,1,0.59,0.59
211513,82674,0.57,-59.7,-60.7,-1.39,4,7,2.00,0,0,0,0,0,-5,3,1034,1,1,37,37,0,0,0,3,0,2,1,0.59,0.59
211529,82675,0.63,-63.1,-63.6,-1.19,4,7,1.53,0,0,0,0,0,-5,3,1034,1,1,37,37,0,0,0,3,0,2,1,0.59,0.59
211531,82676,0.62,-62.6,-63.1,-1.21,4,7,1.33,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.62,0.59
211533,82677,0.60,-62.9,-63.3,-1.10,4,7,1.63,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.60,0.59
211535,82678,0.60,-63.4,-64.4,-1.15,4,7,2.06,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.60,0.59
211537,82679,0.55,-63.3,-63.7,-1.36,4,7,1.47,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.60,0.59
211539,82680,0.64,-60.1,-60.8,-1.09,4,7,1.75,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.60,0.59
211542,82681,0.61,-59.7,-60.8,-1.22,4,7,2.16,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.60,0.59
211544,82682,0.64,-62.7,-63.3,-1.00,4,7,1.56,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.61,0.60
211546,82683,0.54,-63.3,-64.1,-1.51,4,7,1.94,0,0,0,0,0,-5,3,1035,1,1,37,37,0,0,0,4,1,3,1,0.61,0.60
211548,82684,0.62,-62.9,-63.4,-1.16,4,7,1.28,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.62,0.60
211550,82685,0.63,-62.6,-63.3,-1.00,4,7,1.77,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.62,0.60
211553,82686,0.61,-56.4,-57.8,-1.06,4,7,2.17,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.62,0.60
211555,82687,0.54,-62.6,-63.2,-1.49,4,7,1.42,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.61,0.60
211557,82688,0.58,-62.7,-63.4,-1.21,4,7,1.75,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.61,0.60
211559,82689,0.54,-63.1,-63.7,-1.61,4,7,1.03,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.58,0.60
211562,82690,0.60,-60.9,-61.3,-1.19,4,7,1.30,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.58,0.60
211564,82691,0.55,-63.3,-63.9,-1.33,4,7,1.77,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.55,0.60
211566,82692,0.58,-63.4,-64.1,-1.16,4,7,2.11,0,0,0,0,0,-4,3,1034,1,1,37,37,0,0,0,1,-1,2,1,0.58,0.60
211568,82693,0.61,-60.1,-60.7,-1.39,4,7,1.31,0,0,0,0,0,-5,4,1034,1,1,37,37,0,0,0,2,1,3,1,0.58,0.59
211570,82694,0.65,-62.6,-63.4,-0.88,4,7,1.89,0,0,0,0,0,-5,4,1034,1,1,37,37,0,0,0,2,1,3,1,0.60,0.60
211573,82695,0.60,-63.4,-64.0,-0.86,4,7,2.19,0,0,0,0,0,-5,4,1034,1,1,37,37,0,0,0,2,1,3,1,0.60,0.60
211575,82696,0.53,-63.3,-63.7,-1.59,4,7,1.63,0,0,0,0,0,-5,4,1034,1,1,37,37,0,0,0,2,1,3,1,0.60,0.60
