146390,55737,0.56,-63.0,-63.5,-1.19,4,7,1.61,0,0,0,0,0,-6,3,1035,1,1,35,35,0,0,0,-1,0,3,1,0.62,0.61
146392,55738,0.61,-62.8,-63.5,-1.15,4,7,1.86,0,0,0,0,0,-6,3,1035,1,1,35,35,0,0,0,-1,0,3,1,0.61,0.61
146395,55739,0.61,-59.8,-60.7,-1.34,4,7,2.02,0,0,0,0,0,-6,3,1035,1,1,35,35,0,0,0,-1,0,3,1,0.61,0.61
146397,55740,0.62,-59.8,-60.4,-1.39,4,7,1.39,0,0,0,0,0,-6,3,1035,1,1,35,35,0,0,0,-1,0,3,1,0.61,0.61
146399,55741,0.59,-63.0,-63.6,-1.09,4,7,1.84,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.61,0.61
146401,55742,0.62,-63.1,-63.8,-1.01,4,7,2.19,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.61,0.61
146404,55743,0.58,-60.5,-61.3,-1.16,4,7,1.39,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.61,0.61
146406,55744,0.57,-62.8,-63.5,-1.15,4,7,1.83,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.59,0.61
146408,55745,0.59,-62.7,-63.5,-1.21,4,7,1.17,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.59,0.61
146410,55746,0.59,-60.2,-60.8,-1.34,4,7,1.34,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.59,0.61
146412,55747,0.61,-62.8,-63.5,-1.18,4,7,1.86,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.59,0.61
146415,55748,0.60,-62.6,-63.4,-1.18,4,7,1.25,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.59,0.60
146417,55749,0.63,-60.5,-61.0,-1.15,4,7,1.41,0,0,0,0,0,-5,3,1035,1,1,35,35,0,0,0,2,0,0,1,0.60,0.60
146419,55750,0.59,-62.7,-63.5,-1.13,4,7,1.88,0,0,0,0,0,-5,3,1034,1,1,35,35,0,0,0,1,1,3,1,0.60,0.60
146421,55751,0.57,-62.7,-63.4,-1.22,4,7,1.27,0,0,0,0,0,-5,3,1034,1,1,35,35,0,0,0,1,1,3,1,0.60,0.60
146423,55752,0.56,-60.5,-61.0,-1.28,4,7,1.53,0,0,0,0,0,-5,3,1034,1,1,35,35,0,0,0,1,1,3,1,0.59,0.60
